140215001440	17	39	47	71	96
140215001445	16	38	57	67	93
140215001450	23	27	55	75	83
140215001455	21	29	51	73	94
140215001500	16	26	55	60	85
140215001505	19	31	47	73	93
140215001510	22	27	58	67	99
140215001515	16	29	54	72	92
140215001520	24	35	58	72	88
140215001525	23	38	44	69	86
140215001530	17	27	50	75	92
140215001535	19	20	47	61	81
140215001540	24	23	52	60	93
140215001545	20	25	51	76	99
140215001550	15	32	50	65	94
140215001555	24	38	49	79	81
140215001600	23	29	56	70	87
140215001605	16	37	51	70	90
140215001610	21	39	43	63	95
140215001615	23	33	42	70	82
140215001620	17	22	53	68	80
140215001625	16	27	51	63	86
140215001630	21	29	44	75	92
140215001635	24	25	47	79	82
140215001640	17	33	52	72	90
140215001645	15	25	54	75	90
140215001650	24	28	40	77	82
140215001655	16	36	54	74	93
140215001700	15	32	48	69	88
140215001705	16	24	41	66	85
140215001710	24	34	55	74	90
140215001715	17	34	54	65	87
140215001720	19	27	59	76	86
140215001725	15	24	50	72	98
140215001730	21	32	49	72	92
140215001735	16	33	42	77	91
140215001740	15	21	47	75	85
140215001745	19	32	47	60	86
140215001750	23	20	51	79	89
140215001755	19	38	42	78	87
140215001800	19	24	47	62	82
140215001805	15	26	44	75	83
140215001810	19	25	56	63	97
140215001815	21	25	45	63	98
140215001820	21	34	47	66	91
140215001825	17	39	56	62	97
140215001830	22	29	54	61	90
140215001835	16	24	45	73	80
140215001840	24	33	46	62	85
140215001845	23	28	42	71	91
140215001850	19	37	46	79	98
140215001855	18	32	48	74	84
140215001900	19	26	47	63	80
140215001905	16	21	57	66	96
140215001910	17	27	45	79	80
140215001915	15	26	56	70	84
140215001920	21	35	49	77	96
140215001925	17	35	41	79	95
140215001930	18	25	47	75	86
140215001935	18	21	40	62	91
140215001940	17	28	54	73	83
140215001945	15	35	54	72	99
140215001950	23	26	59	63	84
140215001955	22	27	50	61	86
140215002000	16	21	44	65	94
140215002005	20	38	53	64	98
140215002010	16	23	51	73	88
140215002015	24	38	45	74	83
140215002020	15	27	44	62	87
140215002025	19	37	42	65	95
140215002030	19	35	49	71	91
140215002035	20	25	48	65	92
140215002040	16	37	48	66	86
140215002045	17	26	55	72	89
140215002050	18	32	57	74	96
140215002055	19	39	58	67	97
140215002100	23	23	55	62	82
140215002105	18	20	55	76	91
140215002110	20	39	59	66	91
140215002115	22	27	59	61	92
140215002120	23	39	53	75	82
140215002125	23	24	55	76	86
140215002130	19	39	50	78	92
140215002135	16	36	50	71	80
140215002140	23	35	49	67	83
140215002145	22	35	59	67	96
140215002150	23	20	42	77	87
140215002155	18	38	57	67	90
140215002200	24	27	54	70	85
140215002205	23	30	52	60	88
140215002210	15	36	55	65	95
140215002215	15	25	40	72	85
140215002220	19	21	57	72	87
140215002225	17	35	43	64	98
140215002230	24	33	44	60	99
140215002235	18	38	59	73	85
140215002240	15	34	48	73	87
140215002245	20	21	42	60	81
140215002250	18	24	49	60	94
140215002255	22	29	57	62	93
140215002300	16	35	49	68	91
140215002305	24	20	46	61	80
140215002310	19	29	44	79	89
140215002315	18	29	46	70	94
140215002320	22	32	55	63	83
140215002325	21	38	41	77	89
140215002330	20	39	54	70	98
140215002335	15	33	58	60	87
140215002340	19	22	51	62	97
140215002345	22	23	54	68	85
140215002350	15	25	53	66	90
140215002355	20	34	48	66	92
140215002400	19	21	55	64	86
140215002405	19	31	44	60	92
140215002410	19	27	48	60	96
140215002415	23	39	43	65	92
140215002420	23	37	47	61	92
140215002425	19	37	45	70	97
140215002430	22	37	48	64	90
140215002435	17	28	57	69	84
140215002440	21	32	53	76	83
140215002445	22	30	41	76	87
140215002450	17	28	40	75	81
140215002455	20	24	42	78	99
140215002500	18	27	59	66	98
140215002505	17	26	44	71	96
140215002510	18	30	48	69	97
140215002515	15	37	42	77	96
140215002520	16	22	55	71	81
140215002525	22	30	49	61	87
140215002530	22	36	43	60	85
140215002535	16	30	51	65	86
140215002540	24	35	40	79	95
140215002545	16	28	59	72	86
140215002550	16	34	52	69	99
140215002555	20	25	44	73	96
140215002600	16	24	56	62	81
140215002605	20	26	56	62	95
140215002610	24	39	44	73	87
140215002615	20	25	41	77	86
140215002620	15	27	47	64	82
140215002625	15	35	55	63	98
140215002630	18	39	55	76	91
140215002635	18	22	55	74	86
140215002640	17	29	46	61	92
140215002645	15	28	50	75	87
140215002650	15	34	56	63	87
140215002655	15	33	45	65	98
140215002700	22	32	48	76	85
140215002705	17	29	54	78	81
140215002710	15	25	45	61	87
140215002715	16	20	45	73	98
140215002720	19	33	56	79	97
140215002725	24	23	51	63	98
140215002730	18	31	57	61	83
140215002735	17	39	52	73	85
140215002740	18	22	43	78	96
140215002745	19	31	48	72	86
140215002750	19	38	43	61	82
140215002755	15	32	50	77	89
140215002800	22	28	53	75	99
140215002805	19	31	40	65	87
140215002810	16	37	54	67	94
140215002815	22	26	45	75	98
140215002820	24	25	48	60	89
140215002825	24	36	56	74	94
140215002830	21	34	54	67	88
140215002835	19	33	41	61	81
140215002840	22	32	43	67	98
140215002845	16	30	52	62	85
140215002850	22	39	41	72	99
140215002855	17	28	43	66	80
140215002900	18	37	50	69	82
140215002905	19	39	56	70	86
140215002910	15	35	51	77	92
140215002915	20	21	44	72	88
140215002920	19	27	47	72	85
140215002925	23	39	50	79	84
140215002930	16	22	49	74	92
140215002935	15	20	53	60	84
140215002940	24	21	49	72	97
140215002945	17	36	52	69	91
140215002950	15	34	55	61	87
140215002955	16	21	40	70	91
140215003000	23	29	55	73	80
140215003005	20	32	40	73	98
140215003010	17	34	49	69	92
140215003015	16	20	52	65	88
140215003020	18	33	55	67	86
140215003025	20	27	55	64	95
140215003030	23	32	51	79	97
140215003035	18	31	53	71	91
140215003040	15	39	44	76	90
140215003045	15	31	55	60	87
140215003050	18	36	40	77	89
140215003055	16	21	47	63	85
140215003100	15	36	50	78	93
140215003105	15	36	53	67	91
140215003110	15	33	46	79	88
140215003115	18	36	50	72	88
140215003120	16	35	52	65	83
140215003125	18	35	44	60	95
140215003130	21	30	43	60	87
140215003135	24	39	55	73	86
140215003140	18	24	48	68	85
140215003145	15	21	45	64	91
140215003150	16	24	45	64	80
140215003155	22	35	52	60	98
140215003200	17	21	47	62	97
140215003205	21	38	45	67	83
140215003210	16	27	46	75	87
140215003215	17	36	56	78	99
140215003220	16	34	48	76	96
140215003225	24	24	53	72	80
140215003230	17	39	42	61	80
140215003235	17	24	49	62	86
140215003240	17	34	47	63	88
140215003245	15	27	53	74	99
140215003250	24	33	59	63	85
140215003255	22	37	54	73	92
140215003300	23	27	51	69	93
140215003305	15	35	50	74	93
140215003310	24	21	45	63	94
140215003315	24	20	55	72	87
140215003320	16	37	55	77	86
140215003325	23	38	56	69	84
140215003330	16	37	47	64	86
140215003335	22	37	57	62	95
140215003340	19	24	52	71	87
140215003345	19	29	49	64	82
140215003350	19	35	42	75	88
140215003355	17	21	45	72	85
140215003400	21	30	46	67	83
140215003405	19	35	59	77	98
140215003410	24	33	57	75	88
140215003415	21	31	55	75	82
140215003420	24	34	52	71	80
140215003425	17	34	51	79	88
140215003430	15	32	40	77	85
140215003435	22	27	57	70	88
140215003440	24	33	52	76	84
140215003445	23	39	56	67	84
140215003450	22	36	42	71	92
140215003455	16	36	56	65	93
140215003500	18	33	48	61	81
140215003505	24	26	55	61	88
140215003510	20	29	57	62	85
140215003515	20	26	43	73	98
140215003520	22	27	48	70	93
140215003525	21	34	44	60	86
140215003530	15	35	50	67	95
140215003535	17	31	42	64	95
140215003540	20	20	56	76	91
140215003545	21	26	51	78	91
140215003550	24	28	46	60	88
140215003555	18	29	40	66	85
140215003600	19	30	40	76	88
140215003605	24	23	48	66	81
140215003610	23	30	57	66	82
140215003615	15	25	48	61	94
140215003620	21	30	40	65	84
140215003625	22	31	52	76	99
140215003630	17	38	46	72	85
140215003635	19	30	40	79	90
140215003640	17	26	40	72	89
140215003645	23	38	55	61	98
140215003650	17	27	56	62	95
140215003655	15	26	40	79	82
140215003700	15	36	54	72	90
140215003705	21	29	41	66	89
140215003710	22	27	40	79	95
140215003715	20	29	58	77	94
140215003720	19	25	57	77	89
140215003725	20	22	43	67	81
140215003730	15	32	49	72	86
140215003735	16	32	46	61	91
140215003740	19	34	42	67	94
140215003745	24	38	51	68	99
140215003750	19	35	46	79	98
140215003755	16	26	43	77	83
140215003800	22	38	55	64	88
140215003805	19	21	58	69	95
140215003810	16	23	53	75	81
140215003815	18	31	49	63	88
140215003820	22	37	52	70	98
140215003825	23	31	54	60	88
140215003830	16	32	43	71	97
140215003835	15	30	51	67	92
140215003840	22	30	47	64	97
140215003845	17	29	42	70	88
140215003850	22	39	44	60	87
140215003855	15	20	49	79	93
140215003900	17	22	54	77	87
140215003905	22	38	41	74	95
140215003910	21	21	41	75	82
140215003915	18	23	56	62	80
140215003920	17	26	43	70	90
140215003925	15	21	41	60	92
140215003930	18	38	57	61	84
140215003935	17	33	50	73	91
140215003940	15	28	47	67	87
140215003945	18	22	42	68	93
140215003950	24	21	54	72	86
140215003955	22	29	59	74	88
140215004000	16	20	48	73	91
140215004005	20	34	57	72	84
140215004010	16	28	52	61	89
140215004015	21	27	41	74	92
140215004020	21	31	40	65	85
140215004025	23	30	40	79	99
140215004030	17	28	54	61	80
140215004035	23	34	46	72	97
140215004040	21	35	59	75	91
140215004045	23	34	50	79	92
140215004050	17	38	43	79	98
140215004055	17	22	41	70	90
140215004100	16	27	46	62	81
140215004105	24	26	55	65	80
140215004110	19	25	47	77	94
140215004115	17	33	55	78	83
140215004120	18	37	43	63	94
140215004125	15	38	55	67	85
140215004130	24	34	52	71	88
140215004135	17	23	44	66	95
140215004140	19	22	41	77	95
140215004145	17	20	52	77	85
140215004150	19	39	45	74	84
140215004155	19	26	51	76	91
140215004200	15	38	46	74	93
140215004205	23	21	46	65	97
140215004210	18	31	57	68	90
140215004215	24	24	40	68	92
140215004220	15	20	55	61	83
140215004225	23	35	57	71	91
140215004230	23	21	44	68	83
140215004235	16	35	44	78	97
140215004240	24	30	40	66	92
140215004245	23	35	58	62	83
140215004250	16	26	59	70	99
140215004255	18	21	54	78	92
140215004300	21	29	53	64	84
140215004305	18	28	56	78	92
140215004310	17	20	51	72	88
140215004315	15	39	56	75	81
140215004320	21	26	41	70	87
140215004325	24	30	54	78	84
140215004330	21	25	56	75	99
140215004335	22	30	54	77	94
140215004340	15	31	49	70	99
140215004345	18	32	45	72	84
140215004350	21	21	53	79	88
140215004355	22	28	56	77	81
140215004400	17	24	54	67	88
140215004405	15	36	41	70	90
140215004410	24	20	51	68	98
140215004415	23	31	43	64	93
140215004420	15	23	48	79	98
140215004425	17	22	49	64	86
140215004430	23	31	40	62	96
140215004435	17	38	48	73	84
140215004440	23	32	50	76	89
140215004445	23	24	44	77	81
140215004450	22	21	59	74	93
140215004455	16	20	41	67	91
140215004500	15	26	56	77	94
140215004505	15	23	45	62	94
140215004510	21	29	49	72	99
140215004515	21	22	53	62	97
140215004520	23	33	52	75	94
140215004525	22	31	47	65	89
140215004530	18	36	54	77	80
140215004535	19	24	45	71	86
140215004540	18	27	58	63	98
140215004545	23	31	47	64	86
140215004550	16	38	45	65	94
140215004555	24	32	48	68	93
140215004600	16	32	56	73	85
140215004605	19	28	52	70	91
140215004610	18	28	58	66	98
140215004615	21	30	50	74	83
140215004620	20	34	43	76	88
140215004625	17	22	43	79	94
140215004630	17	22	57	60	94
140215004635	18	23	42	65	98
140215004640	15	27	52	61	97
140215004645	17	27	56	70	97
140215004650	17	26	49	76	82
140215004655	22	39	53	72	96
140215004700	22	34	47	65	85
140215004705	23	33	52	65	91
140215004710	24	29	41	62	97
140215004715	21	20	51	67	83
140215004720	15	25	54	74	96
140215004725	19	30	45	73	96
140215004730	19	31	49	67	92
140215004735	20	20	59	62	88
140215004740	16	28	50	69	87
140215004745	19	35	50	64	91
140215004750	23	31	58	71	96
140215004755	16	36	41	79	91
140215004800	16	26	49	60	85
140215004805	21	34	53	74	83
140215004810	16	30	55	61	80
140215004815	24	28	45	62	98
140215004820	23	20	40	77	89
140215004825	24	21	59	71	80
140215004830	19	22	59	78	81
140215004835	16	23	58	77	90
140215004840	21	31	44	63	84
140215004845	23	23	40	70	85
140215004850	19	29	55	64	89
140215004855	17	27	47	61	95
140215004900	17	25	52	68	86
140215004905	15	26	51	75	96
140215004910	16	38	54	70	94
140215004915	23	32	51	75	92
140215004920	17	29	55	61	82
140215004925	19	27	43	65	99
140215004930	16	29	44	73	97
140215004935	16	29	58	65	86
140215004940	18	35	53	63	89
140215004945	24	30	48	67	86
140215004950	18	26	52	72	99
140215004955	19	29	50	65	94
140215005000	20	38	58	66	94
140215005005	20	39	52	76	81
140215005010	20	20	48	68	95
140215005015	23	34	54	66	93
140215005020	16	37	40	65	93
140215005025	15	36	56	71	86
140215005030	16	31	58	71	81
140215005035	18	29	58	64	85
140215005040	21	24	44	64	83
140215005045	18	34	55	77	99
140215005050	22	36	48	79	83
140215005055	15	28	40	62	99
140215005100	17	31	41	61	93
140215005105	21	33	56	77	95
140215005110	17	35	43	68	91
140215005115	18	26	42	67	99
140215005120	21	34	52	70	85
140215005125	18	22	40	65	81
140215005130	23	24	54	75	90
140215005135	17	34	55	79	86
140215005140	18	37	40	66	94
140215005145	20	39	40	68	85
140215005150	15	38	57	64	93
140215005155	18	23	56	79	83
140215005200	24	24	40	65	89
140215005205	24	26	48	62	99
140215005210	24	25	47	60	92
140215005215	24	33	50	70	80
140215005220	21	34	45	78	97
140215005225	19	32	48	69	96
140215005230	22	26	49	61	93
140215005235	18	39	52	65	99
140215005240	22	28	44	72	81
140215005245	20	35	59	60	85
140215005250	23	25	44	72	80
140215005255	20	32	47	61	92
140215005300	17	33	59	66	91
140215005305	16	28	49	72	96
140215005310	24	20	55	61	84
140215005315	18	23	42	66	84
140215005320	16	23	58	63	87
140215005325	15	24	42	76	96
140215005330	15	39	46	67	80
140215005335	23	31	44	67	90
140215005340	21	23	49	76	88
140215005345	18	33	54	68	91
140215005350	21	26	59	72	88
140215005355	23	34	44	62	80
140215005400	18	23	58	74	84
140215005405	22	23	53	65	98
140215005410	21	30	45	63	81
140215005415	21	28	46	61	93
140215005420	19	21	51	68	82
140215005425	20	23	48	61	87
140215005430	15	37	50	67	99
140215005435	17	28	48	67	95
140215005440	17	22	45	61	85
140215005445	20	22	45	75	84
140215005450	20	35	43	64	84
140215005455	22	30	46	74	89
140215005500	23	36	44	69	94
140215005505	19	35	45	63	87
140215005510	21	25	45	72	80
140215005515	19	35	53	61	97
140215005520	19	24	48	79	89
140215005525	21	24	40	66	86
140215005530	21	33	45	78	97
140215005535	24	20	50	72	95
140215005540	23	39	43	72	94
140215005545	21	23	51	69	89
140215005550	15	36	55	64	95
140215005555	23	21	46	62	81
140215005600	18	39	49	70	82
140215005605	22	37	56	74	95
140215005610	18	39	59	71	95
140215005615	20	21	44	60	89
140215005620	21	27	51	68	92
140215005625	18	38	50	60	92
140215005630	19	38	43	73	89
140215005635	18	34	59	73	86
140215005640	18	29	46	62	98
140215005645	19	25	53	71	89
140215005650	21	32	52	77	81
140215005655	20	31	48	64	81
140215005700	23	24	40	60	81
140215005705	24	35	44	63	84
140215005710	20	33	51	73	87
140215005715	17	22	46	75	96
140215005720	20	26	42	63	82
140215005725	24	39	52	67	90
140215005730	24	39	59	72	99
140215005735	24	34	44	63	90
140215005740	23	37	44	73	93
140215005745	20	29	45	73	91
140215005750	23	32	58	71	98
140215005755	18	38	45	62	86
140215005800	23	36	46	77	84
140215005805	17	31	51	66	95
140215005810	16	39	45	64	82
140215005815	17	21	47	70	95
140215005820	18	33	43	71	82
140215005825	24	39	57	79	81
140215005830	24	29	58	63	91
140215005835	22	29	57	76	86
140215005840	18	26	43	72	89
140215005845	20	24	45	62	97
140215005850	16	21	58	78	97
140215005855	18	30	42	74	81
140215005900	17	21	49	73	83
140215005905	22	38	50	67	80
140215005910	21	33	41	79	97
140215005915	19	21	40	70	84
140215005920	17	25	52	79	87
140215005925	15	30	46	78	96
140215005930	22	21	54	74	80
140215005935	16	39	55	61	88
140215005940	16	37	51	68	84
140215005945	17	21	43	61	89
140215005950	20	22	53	68	97
140215005955	15	32	43	78	85
140215010000	22	29	54	64	95
140215010005	24	29	58	70	82
140215010010	17	21	49	65	90
140215010015	18	26	55	62	83
140215010020	23	23	51	76	89
140215010025	19	31	48	60	96
140215010030	23	27	40	66	80
140215010035	15	36	58	61	97
140215010040	16	20	47	78	99
140215010045	17	36	53	63	89
140215010050	15	27	50	65	96
140215010055	23	28	41	75	88
140215010100	20	38	56	68	97
140215010105	18	34	48	75	96
140215010110	21	37	41	65	98
140215010115	19	25	41	78	92
140215010120	15	33	52	61	83
140215010125	18	37	47	73	84
140215010130	18	26	54	75	97
140215010135	24	30	40	62	81
140215010140	23	25	54	60	84
140215010145	20	22	56	78	80
140215010150	18	35	57	77	83
140215010155	22	29	48	79	89
140215010200	17	36	52	66	82
140215010205	24	37	55	69	97
140215010210	24	30	40	61	84
140215010215	20	26	57	71	98
140215010220	19	33	42	69	84
140215010225	17	26	56	63	97
140215010230	21	37	50	68	93
140215010235	16	30	45	74	83
140215010240	21	37	45	66	97
140215010245	20	33	59	67	84
140215010250	16	39	47	77	84
140215010255	19	39	46	76	91
140215010300	16	28	54	64	98
140215010305	18	20	47	63	82
140215010310	21	36	51	77	99
140215010315	20	39	45	60	88
140215010320	20	37	42	64	90
140215010325	17	31	43	61	85
140215010330	17	24	57	61	90
140215010335	22	26	45	67	98
140215010340	20	34	44	77	91
140215010345	19	27	57	74	82
140215010350	24	36	50	69	82
140215010355	20	20	40	62	85
140215010400	20	21	59	70	92
140215010405	23	38	54	60	81
140215010410	21	29	55	69	93
140215010415	23	29	50	71	92
140215010420	24	34	59	71	84
140215010425	19	30	41	71	98
140215010430	19	38	54	63	99
140215010435	24	27	56	71	81
140215010440	24	21	51	60	94
140215010445	19	37	40	73	87
140215010450	23	30	45	62	90
140215010455	16	38	52	60	85
140215010500	24	22	46	69	96
140215010505	18	39	50	76	82
140215010510	24	23	44	65	80
140215010515	22	26	44	70	93
140215010520	23	36	41	68	99
140215010525	19	34	51	73	82
140215010530	19	28	53	62	82
140215010535	16	35	40	70	85
140215010540	15	20	47	67	96
140215010545	18	22	52	65	98
140215010550	15	33	52	73	92
140215010555	18	33	55	67	82
140215010600	20	25	55	67	99
140215010605	22	24	46	70	92
140215010610	17	26	57	60	99
140215010615	24	20	50	76	87
140215010620	22	37	44	72	93
140215010625	22	22	57	72	94
140215010630	23	38	45	61	90
140215010635	21	38	40	62	80
140215010640	21	35	47	78	98
140215010645	21	21	53	74	91
140215010650	21	28	50	67	84
140215010655	22	37	48	75	80
140215010700	24	31	50	79	86
140215010705	17	29	51	63	89
140215010710	21	37	40	79	98
140215010715	17	21	53	68	88
140215010720	21	30	49	77	99
140215010725	16	26	41	62	85
140215010730	20	28	50	72	98
140215010735	16	23	58	69	92
140215010740	15	32	50	73	80
140215010745	21	30	51	73	97
140215010750	18	34	44	61	93
140215010755	22	23	45	71	90
140215010800	18	39	41	73	96
140215010805	19	27	43	71	88
140215010810	19	36	48	79	94
140215010815	22	21	57	65	90
140215010820	17	27	49	66	83
140215010825	19	30	56	69	92
140215010830	22	27	49	66	85
140215010835	19	38	48	67	83
140215010840	15	23	54	64	95
140215010845	24	27	46	65	98
140215010850	15	34	57	70	93
140215010855	24	26	51	67	90
140215010900	15	37	55	71	96
140215010905	23	33	58	60	93
140215010910	18	30	54	68	84
140215010915	22	33	49	68	95
140215010920	18	37	58	66	88
140215010925	20	31	40	67	80
140215010930	22	36	49	79	81
140215010935	22	29	49	61	99
140215010940	19	34	55	74	80
140215010945	17	20	45	69	99
140215010950	22	22	41	60	92
140215010955	21	26	57	62	94
140215011000	20	31	57	79	82
140215011005	19	24	49	63	94
140215011010	15	23	50	64	96
140215011015	19	32	40	74	95
140215011020	16	27	46	76	94
140215011025	16	21	53	73	84
140215011030	22	29	50	75	91
140215011035	24	39	42	63	98
140215011040	15	37	55	67	86
140215011045	23	38	45	64	86
140215011050	17	38	44	72	91
140215011055	20	21	45	62	95
140215011100	16	39	50	72	89
140215011105	23	23	57	69	89
140215011110	24	24	55	70	88
140215011115	15	23	43	62	86
140215011120	19	27	44	66	83
140215011125	23	34	58	75	96
140215011130	19	36	40	63	93
140215011135	16	23	44	77	94
140215011140	22	20	43	71	92
140215011145	16	37	49	78	82
140215011150	24	34	47	60	89
140215011155	21	22	54	62	84
140215011200	21	35	51	68	82
140215011205	19	22	45	61	86
140215011210	21	29	55	74	86
140215011215	15	24	44	63	95
140215011220	17	37	52	66	97
140215011225	20	38	54	61	92
140215011230	23	34	55	73	83
140215011235	19	37	41	72	91
140215011240	22	32	41	75	85
140215011245	19	24	40	67	99
140215011250	23	25	50	61	93
140215011255	23	36	51	69	82
140215011300	21	22	41	71	87
140215011305	20	22	50	66	81
140215011310	16	30	50	67	97
140215011315	20	32	59	69	99
140215011320	17	33	47	65	83
140215011325	18	29	52	67	97
140215011330	15	33	55	76	92
140215011335	21	35	56	74	93
140215011340	19	34	55	64	91
140215011345	20	37	56	73	86
140215011350	22	28	42	72	81
140215011355	22	21	44	66	97
140215011400	21	27	43	73	80
140215011405	22	22	52	60	93
140215011410	24	35	52	65	88
140215011415	16	34	45	61	98
140215011420	21	25	43	68	90
140215011425	18	25	54	62	81
140215011430	19	36	56	65	81
140215011435	19	26	56	62	94
140215011440	16	28	49	66	84
140215011445	18	26	54	66	81
140215011450	20	29	41	68	85
140215011455	24	36	47	62	89
140215011500	21	30	57	69	82
140215011505	17	38	40	64	81
140215011510	15	25	48	62	84
140215011515	19	36	48	78	81
140215011520	17	34	45	73	81
140215011525	15	30	56	64	90
140215011530	20	33	49	64	96
140215011535	17	27	59	74	87
140215011540	24	22	46	71	94
140215011545	17	37	47	76	88
140215011550	20	21	57	70	84
140215011555	20	28	49	63	92
140215011600	22	30	50	64	81
140215011605	22	36	44	78	85
140215011610	20	35	41	70	96
140215011615	17	29	41	63	90
140215011620	23	22	43	65	85
140215011625	20	29	42	66	80
140215011630	19	29	59	62	87
140215011635	18	33	42	74	89
140215011640	21	33	53	61	92
140215011645	19	23	40	63	90
140215011650	18	27	42	60	92
140215011655	23	22	49	67	80
140215011700	16	36	50	62	96
140215011705	15	29	58	77	95
140215011710	19	26	51	61	81
140215011715	15	20	49	77	88
140215011720	15	36	41	72	94
140215011725	16	37	47	76	96
140215011730	17	38	45	66	96
140215011735	18	26	51	73	88
140215011740	21	24	56	67	81
140215011745	17	20	43	72	91
140215011750	19	28	57	66	95
140215011755	21	36	43	76	97
140215011800	18	31	52	64	94
140215011805	21	25	56	79	94
140215011810	17	28	45	78	91
140215011815	16	26	47	71	91
140215011820	17	28	50	74	91
140215011825	19	27	51	77	84
140215011830	19	29	50	73	97
140215011835	17	22	44	75	93
140215011840	18	27	50	65	82
140215011845	22	31	56	71	84
140215011850	18	30	43	75	80
140215011855	19	29	53	74	98
140215011900	20	29	59	66	99
140215011905	22	20	42	75	84
140215011910	24	36	54	62	94
140215011915	19	36	52	60	80
140215011920	21	25	59	76	82
140215011925	17	39	53	63	94
140215011930	23	38	50	78	99
140215011935	19	39	55	62	97
140215011940	24	38	56	73	84
140215011945	20	30	42	78	98
140215011950	15	29	43	64	98
140215011955	20	35	45	63	90
140215012000	19	20	53	74	90
140215012005	22	28	59	78	93
140215012010	18	30	43	72	93
140215012015	17	26	41	60	84
140215012020	20	32	47	76	88
140215012025	24	34	41	74	89
140215012030	22	29	55	76	96
140215012035	18	38	47	75	99
140215012040	19	39	48	72	96
140215012045	19	32	46	76	91
140215012050	20	27	51	73	88
140215012055	18	29	59	76	96
140215012100	22	35	59	65	88
140215012105	18	35	42	74	88
140215012110	20	25	57	64	97
140215012115	18	29	51	68	83
140215012120	20	37	46	77	86
140215012125	20	22	53	65	83
140215012130	22	28	52	62	96
140215012135	19	33	51	68	91
140215012140	15	25	40	63	96
140215012145	22	27	49	68	95
140215012150	17	20	55	73	94
140215012155	22	37	47	63	92
140215012200	19	27	59	74	94
140215012205	19	31	42	78	88
140215012210	20	38	59	60	98
140215012215	18	20	54	66	99
140215012220	21	38	58	74	91
140215012225	23	39	41	70	92
140215012230	20	29	54	66	98
140215012235	16	22	43	69	80
140215012240	18	30	41	73	99
140215012245	17	20	49	70	86
140215012250	17	32	49	64	82
140215012255	21	29	45	64	95
140215012300	24	31	42	67	85
140215012305	20	22	58	71	87
140215012310	19	32	58	74	91
140215012315	18	31	46	71	82
140215012320	15	30	47	66	81
140215012325	21	35	55	77	90
140215012330	18	25	46	72	83
140215012335	21	25	54	64	87
140215012340	16	30	40	69	91
140215012345	20	23	44	64	97
140215012350	21	35	53	64	88
140215012355	19	31	44	77	84
140215012400	16	20	56	74	82
140215012405	20	25	55	67	99
140215012410	24	34	54	77	81
140215012415	21	32	43	71	87
140215012420	22	24	51	72	90
140215012425	16	33	45	60	89
140215012430	23	38	57	76	81
140215012435	20	23	56	69	88
140215012440	15	27	44	76	81
140215012445	23	26	53	74	83
140215012450	17	35	50	76	92
140215012455	23	35	44	64	98
140215012500	21	24	46	68	95
140215012505	22	22	56	72	94
140215012510	17	39	44	75	83
140215012515	15	20	57	62	86
140215012520	22	38	48	72	87
140215012525	18	25	43	68	81
140215012530	24	39	43	73	81
140215012535	23	38	42	66	90
140215012540	17	25	44	73	89
140215012545	19	35	46	72	98
140215012550	18	34	48	63	86
140215012555	20	30	41	67	87
140215012600	18	39	50	72	96
140215012605	24	21	49	61	99
140215012610	23	26	44	63	90
140215012615	17	22	52	64	96
140215012620	20	24	47	60	96
140215012625	17	21	54	71	80
140215012630	23	29	46	69	99
140215012635	17	31	50	61	89
140215012640	24	26	57	73	81
140215012645	22	30	55	62	98
140215012650	16	26	57	67	87
140215012655	24	31	43	66	84
140215012700	17	23	48	70	97
140215012705	22	39	53	64	89
140215012710	23	37	40	60	87
140215012715	20	27	53	75	91
140215012720	18	39	52	66	90
140215012725	22	31	51	76	96
140215012730	16	31	49	68	91
140215012735	16	26	47	60	81
140215012740	18	27	44	66	95
140215012745	23	35	58	79	82
140215012750	22	28	56	77	83
140215012755	20	33	53	64	89
140215012800	22	29	55	76	80
140215012805	16	25	40	63	98
140215012810	15	27	47	60	83
140215012815	22	28	59	70	90
140215012820	17	33	55	64	97
140215012825	15	37	48	75	92
140215012830	15	30	56	69	95
140215012835	20	27	45	68	95
140215012840	23	34	58	71	87
140215012845	20	29	40	65	98
140215012850	18	33	49	78	98
140215012855	21	21	58	77	93
140215012900	15	26	55	68	98
140215012905	24	23	50	62	97
140215012910	19	34	52	70	96
140215012915	18	23	41	64	91
140215012920	21	28	51	61	87
140215012925	20	25	55	62	94
140215012930	17	28	56	75	81
140215012935	24	37	56	66	86
140215012940	24	30	59	73	97
140215012945	21	29	55	73	95
140215012950	21	31	50	68	88
140215012955	17	36	50	65	88
140215013000	23	34	58	69	98
140215013005	22	20	44	60	92
140215013010	24	36	42	77	85
140215013015	17	28	52	63	93
140215013020	24	31	40	76	81
140215013025	22	39	57	71	89
140215013030	18	29	57	77	99
140215013035	18	31	44	73	95
140215013040	21	36	43	68	93
140215013045	15	39	59	69	94
140215013050	18	24	58	60	84
140215013055	20	35	54	65	98
140215013100	21	31	54	66	94
140215013105	16	34	41	78	98
140215013110	20	22	41	67	87
140215013115	20	36	57	76	97
140215013120	22	37	55	60	87
140215013125	17	25	42	75	98
140215013130	17	26	49	79	99
140215013135	15	38	40	76	97
140215013140	22	34	49	65	93
140215013145	24	34	56	71	97
140215013150	15	39	52	73	91
140215013155	19	23	58	77	89
140215013200	16	29	53	75	80
140215013205	22	27	57	78	95
140215013210	19	28	54	60	99
140215013215	16	30	57	65	94
140215013220	17	29	56	73	97
